chunk_id,company,report_type,year,pdf_filename,chunk_index,page_start,page_end,section_title,token_count_estimate,word_count,char_count,citation,pdf_path,final_url
airbus::Airbus_Annual_Report_2024::0557,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,557,207,207,6.3.2.4 Processes for engaging with own workers,369,299,1915,Airbus | Airbus_Annual_Report_2024.pdf | page 207,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0558,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,558,207,207,6.3.2.4 Processes for engaging with own workers,452,359,2368,Airbus | Airbus_Annual_Report_2024.pdf | page 207,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0559,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,559,207,208,6.3.2.4 Processes for engaging with own workers,488,393,2675,Airbus | Airbus_Annual_Report_2024.pdf | pages 207-208,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0560,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,560,208,208,6.3.2.4 Processes for engaging with own workers,496,380,2391,Airbus | Airbus_Annual_Report_2024.pdf | page 208,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0561,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,561,208,209,6.3.2.4 Processes for engaging with own workers,488,356,2199,Airbus | Airbus_Annual_Report_2024.pdf | pages 208-209,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0562,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,562,209,209,6.3.2.7 Health and Safety,484,397,2636,Airbus | Airbus_Annual_Report_2024.pdf | page 209,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0563,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,563,209,209,6.3.2.7 Health and Safety,387,320,2184,Airbus | Airbus_Annual_Report_2024.pdf | page 209,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0564,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,564,209,209,6.3.2.7 Health and Safety,470,408,2713,Airbus | Airbus_Annual_Report_2024.pdf | page 209,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0565,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,565,209,210,6.3.2.7 Health and Safety,480,403,2741,Airbus | Airbus_Annual_Report_2024.pdf | pages 209-210,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0566,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,566,210,210,6.3.2.7 Health and Safety,459,388,2597,Airbus | Airbus_Annual_Report_2024.pdf | page 210,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0567,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,567,210,210,6.3.2.7 Health and Safety,464,405,2709,Airbus | Airbus_Annual_Report_2024.pdf | page 210,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0568,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,568,210,211,6.3.2.7 Health and Safety,491,427,2925,Airbus | Airbus_Annual_Report_2024.pdf | pages 210-211,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0569,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,569,210,211,6.3.2.7 Health and Safety,439,390,2609,Airbus | Airbus_Annual_Report_2024.pdf | pages 210-211,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0570,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,570,211,211,6.3.2.7 Health and Safety,487,421,2806,Airbus | Airbus_Annual_Report_2024.pdf | page 211,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0571,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,571,211,211,6.3.2.7 Health and Safety,489,428,2897,Airbus | Airbus_Annual_Report_2024.pdf | page 211,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0572,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,572,211,212,6.3.2.7 Health and Safety,423,370,2458,Airbus | Airbus_Annual_Report_2024.pdf | pages 211-212,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0573,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,573,211,212,6.3.2.7 Health and Safety,481,399,2779,Airbus | Airbus_Annual_Report_2024.pdf | pages 211-212,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0574,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,574,212,212,6.3.2.7 Health and Safety,493,379,2526,Airbus | Airbus_Annual_Report_2024.pdf | page 212,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0575,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,575,212,213,6.3.2.7 Health and Safety,418,316,2052,Airbus | Airbus_Annual_Report_2024.pdf | pages 212-213,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0576,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,576,213,213,6.3.2.7 Health and Safety,476,364,2342,Airbus | Airbus_Annual_Report_2024.pdf | page 213,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0577,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,577,213,214,6.3.2.7 Health and Safety,382,277,1753,Airbus | Airbus_Annual_Report_2024.pdf | pages 213-214,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0578,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,578,214,214,6.3.2.8 Diversity,465,400,2673,Airbus | Airbus_Annual_Report_2024.pdf | page 214,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0579,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,579,214,214,6.3.2.8 Diversity,471,409,2713,Airbus | Airbus_Annual_Report_2024.pdf | page 214,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0580,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,580,214,214,6.3.2.8 Diversity,482,409,2670,Airbus | Airbus_Annual_Report_2024.pdf | page 214,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0581,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,581,214,215,6.3.2.8 Diversity,433,347,2343,Airbus | Airbus_Annual_Report_2024.pdf | pages 214-215,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0582,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,582,214,215,6.3.2.8 Diversity,445,347,2484,Airbus | Airbus_Annual_Report_2024.pdf | pages 214-215,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0583,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,583,215,215,6.3.2.8 Diversity,445,343,2430,Airbus | Airbus_Annual_Report_2024.pdf | page 215,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0584,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,584,215,215,6.3.2.8 Diversity,408,335,2253,Airbus | Airbus_Annual_Report_2024.pdf | page 215,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0585,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,585,215,216,6.3.2.8 Diversity,465,382,2659,Airbus | Airbus_Annual_Report_2024.pdf | pages 215-216,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0586,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,586,216,216,6.3.2.8 Diversity,487,405,2788,Airbus | Airbus_Annual_Report_2024.pdf | page 216,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0587,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,587,216,216,6.3.2.8 Diversity,461,393,2579,Airbus | Airbus_Annual_Report_2024.pdf | page 216,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0588,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,588,216,217,6.3.2.8 Diversity,485,410,2744,Airbus | Airbus_Annual_Report_2024.pdf | pages 216-217,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0589,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,589,216,217,6.3.2.8 Diversity,491,371,2610,Airbus | Airbus_Annual_Report_2024.pdf | pages 216-217,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0590,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,590,217,217,"6.3.2.9 Social dialogue, freedom of association,",442,327,2310,Airbus | Airbus_Annual_Report_2024.pdf | page 217,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0591,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,591,217,217,"6.3.2.9 Social dialogue, freedom of association,",435,357,2379,Airbus | Airbus_Annual_Report_2024.pdf | page 217,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0592,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,592,217,218,"6.3.2.9 Social dialogue, freedom of association,",425,354,2444,Airbus | Airbus_Annual_Report_2024.pdf | pages 217-218,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0593,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,593,218,218,"6.3.2.9 Social dialogue, freedom of association,",473,406,2881,Airbus | Airbus_Annual_Report_2024.pdf | page 218,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0594,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,594,218,218,"6.3.2.9 Social dialogue, freedom of association,",499,411,2951,Airbus | Airbus_Annual_Report_2024.pdf | page 218,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0595,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,595,218,219,"6.3.2.9 Social dialogue, freedom of association,",500,392,2726,Airbus | Airbus_Annual_Report_2024.pdf | pages 218-219,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0596,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,596,218,219,"6.3.2.9 Social dialogue, freedom of association,",496,375,2491,Airbus | Airbus_Annual_Report_2024.pdf | pages 218-219,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0597,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,597,219,219,6.3.3 ESRS S2 - Workers in the,352,308,2077,Airbus | Airbus_Annual_Report_2024.pdf | page 219,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0598,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,598,219,220,6.3.3 ESRS S2 - Workers in the,469,384,2594,Airbus | Airbus_Annual_Report_2024.pdf | pages 219-220,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0599,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,599,220,220,6.3.3.2 ESRS 2 SBM-2 Interests and views,462,386,2618,Airbus | Airbus_Annual_Report_2024.pdf | page 220,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0600,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,600,220,220,6.3.3.2 ESRS 2 SBM-2 Interests and views,442,354,2371,Airbus | Airbus_Annual_Report_2024.pdf | page 220,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0601,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,601,220,221,6.3.3.2 ESRS 2 SBM-2 Interests and views,484,407,2834,Airbus | Airbus_Annual_Report_2024.pdf | pages 220-221,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0602,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,602,220,221,6.3.3.2 ESRS 2 SBM-2 Interests and views,495,397,2689,Airbus | Airbus_Annual_Report_2024.pdf | pages 220-221,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0603,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,603,221,221,6.3.3.5 Processes to remediate negative impacts,362,294,2006,Airbus | Airbus_Annual_Report_2024.pdf | page 221,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0604,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,604,221,221,6.3.3.5 Processes to remediate negative impacts,395,324,2210,Airbus | Airbus_Annual_Report_2024.pdf | page 221,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0605,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,605,221,222,6.3.3.5 Processes to remediate negative impacts,493,412,2783,Airbus | Airbus_Annual_Report_2024.pdf | pages 221-222,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0606,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,606,222,222,6.3.3.6 Taking action on material impacts on value,477,409,2757,Airbus | Airbus_Annual_Report_2024.pdf | page 222,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0607,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,607,222,222,6.3.3.6 Taking action on material impacts on value,226,196,1326,Airbus | Airbus_Annual_Report_2024.pdf | page 222,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0608,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,608,222,222,6.3.3.6 Taking action on material impacts on value,440,337,2312,Airbus | Airbus_Annual_Report_2024.pdf | page 222,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0609,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,609,222,222,6.3.3.6 Taking action on material impacts on value,383,292,2025,Airbus | Airbus_Annual_Report_2024.pdf | page 222,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0610,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,610,222,223,6.3.3.6 Taking action on material impacts on value,430,355,2386,Airbus | Airbus_Annual_Report_2024.pdf | pages 222-223,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0611,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,611,223,223,6.3.3.6 Taking action on material impacts on value,349,287,1904,Airbus | Airbus_Annual_Report_2024.pdf | page 223,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0612,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,612,223,223,6.3.3.6 Taking action on material impacts on value,454,380,2660,Airbus | Airbus_Annual_Report_2024.pdf | page 223,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0613,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,613,223,224,6.3.3.6 Taking action on material impacts on value,422,336,2365,Airbus | Airbus_Annual_Report_2024.pdf | pages 223-224,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0614,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,614,224,224,material risks and opportunities (S2-5),482,406,2716,Airbus | Airbus_Annual_Report_2024.pdf | page 224,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
